"URL","Price","Brand","Size","Condition","Color","Color1","Color2","Material","Description","Favorites_Count","Upload_Date_Raw","Shipping_Cost","Shipping_Options_Count","Is_Boosted","Has_Buyer_Protection","Has_Item_Verification","Seller_User","Seller_Location","Last_Seen","Seller_Rating","Seller_Reviews_Count","Seller_distintivi","Seller_Is_Pro","Other_Items_Previewed_URLs","Brand_raw","Color_new"
"https://www.vinted.it/items/8279214541-wandelschoenen-dames",35,"Altro",38,"Nuovo con cartellino","Panna, Beige","Panna","Beige","ignoto","Gloednieuwe wandelschoenen beige dames!",2,"2 mesi fa",2.89,1,FALSE,TRUE,FALSE,"csp2059",NA,"Ultima visita 6 ore fa",4.9,52,"[]",FALSE,"https://www.vinted.it/items/3795551044-groene-trui|https://www.vinted.it/items/4335966218-bloemetjes-rokje|https://www.vinted.it/items/4335973314-zwart-rokje-met-een-strik|https://www.vinted.it/items/4336223401-jasje|https://www.vinted.it/items/4870735968-leger-groen-jasje|https://www.vinted.it/items/5017393616-zwarte-jurk-promiss|https://www.vinted.it/items/5017552219-zwarte-trui-met-strepen|https://www.vinted.it/items/5017670530-zwarte-nette-jurk|https://www.vinted.it/items/5017677248-stoere-jurk|https://www.vinted.it/items/5018366492-witte-only-shirt|https://www.vinted.it/items/5019119965-esprit-hakken|https://www.vinted.it/items/5213596843-zwarte-jurk-met-wit-streepje|https://www.vinted.it/items/6069507430-zwarte-pantalon|https://www.vinted.it/items/6129344686-grijze-zara-broek|https://www.vinted.it/items/6242273371-spijkerjasje|https://www.vinted.it/items/6446071199-bruine-pantalon|https://www.vinted.it/items/8279446748-zwart-jasje|https://www.vinted.it/items/8296360713-winterjurk|https://www.vinted.it/items/8296413726-grijze-trui|https://www.vinted.it/items/8591922170-tamaris-zwarte-leren-biker-boots-enkellaarsjes-maat-38","jeecey","Chiaro"
"https://www.vinted.it/items/8898355321-sneakers-beige",19,"Altro",39,"Nuovo senza cartellino","Panna, Nero","Panna","Nero","ignoto","1x gedragen",1,"un giorno fa",2.89,1,FALSE,TRUE,FALSE,"marionnoorland",NA,"Ultima visita un'ora fa",5,93,"[]",FALSE,"https://www.vinted.it/items/6385273663-groen-jurkje-bubble-room|https://www.vinted.it/items/6696217807-roze-blazer|https://www.vinted.it/items/6729690336-roze-jurk-jetsfavs|https://www.vinted.it/items/6729698128-gebloemd-jurkje-mango|https://www.vinted.it/items/6729757580-broderiejurk-vila|https://www.vinted.it/items/6729836370-hub-sneakers|https://www.vinted.it/items/6894159741-oudroze-jurkje|https://www.vinted.it/items/7539133259-jasje-hema|https://www.vinted.it/items/7539333624-vero-moda-jurk|https://www.vinted.it/items/8259566961-name-it-stoffen-jeans|https://www.vinted.it/items/8259618505-grijze-broek|https://www.vinted.it/items/8259630374-mooi-groen-pakje|https://www.vinted.it/items/8505394348-loesjesfavs-bodycon-jurk|https://www.vinted.it/items/8898420664-oversized-rode-print-jurk-hm|https://www.vinted.it/items/8898443959-only-blauwe-print-blousejurk|https://www.vinted.it/items/8899017965-luvion-essential-camera|https://www.vinted.it/items/8899743350-numsy-white-noise-machine","oxmox","Multicolor"
"https://www.vinted.it/items/8424874643-cruyff-sneakers",35,"Altro",38,"Ottime","Azzurro, Bianco","Azzurro","Bianco","ignoto","1x aan gehad",4,"8 settimane fa",3.15,1,FALSE,TRUE,FALSE,"dieselgirl_601",NA,"Ultima visita 23 min fa",4.9,645,"[]",FALSE,"https://www.vinted.it/items/8681906760-gilet-bodywarmer|https://www.vinted.it/items/8681933223-super-leuk-jasje|https://www.vinted.it/items/8692840171-heren-kortebroek-mt-s|https://www.vinted.it/items/8692857039-heren-adidas-shirt|https://www.vinted.it/items/8692878809-heren-spijkerbroek|https://www.vinted.it/items/8692904377-heren-broek|https://www.vinted.it/items/8692923428-heren-nike-shirt|https://www.vinted.it/items/8693002345-couture-club-pak-heren|https://www.vinted.it/items/8693033360-sweater-saint-blanc-mt-s|https://www.vinted.it/items/8693058723-heren-sweater-mt-s|https://www.vinted.it/items/8693268142-heren-shirt|https://www.vinted.it/items/8693315975-nike-poloshirt|https://www.vinted.it/items/8693348264-adidas-broekje-mt-s|https://www.vinted.it/items/8693553006-adidas-jeezy-350|https://www.vinted.it/items/8693645355-sweater-dreamcheser-mt-s|https://www.vinted.it/items/8693817590-versace-zonnebril-nieuw|https://www.vinted.it/items/8693937913-pantalon-nieuw-mt-40|https://www.vinted.it/items/8694706624-roze-lange-vest|https://www.vinted.it/items/8870202137-leuke-blouse|https://www.vinted.it/items/8870212246-gilet-bodywarmer","cruyff","Chiaro"
"https://www.vinted.it/items/8342519358-cd-schuhe",22,"ignoto",42,"Ottime","Beige, Panna","Beige","Panna","ignoto","Getragen, trotzdem gut für den sommr",11,"2 mesi fa",3.29,1,FALSE,TRUE,FALSE,"deutschesspiegelei","Walldorf, Germania",NA,4.4,25,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/7983039819-nofs-jogger|https://www.vinted.it/items/7998738188-moon-boots-blue|https://www.vinted.it/items/8038901898-nike-off-white-waffle-racer|https://www.vinted.it/items/8087509656-supreme-vintage-pulli|https://www.vinted.it/items/8166189301-viele-verschiede-pullis|https://www.vinted.it/items/8231915833-cdg-pulli|https://www.vinted.it/items/8252880577-maison-gats|https://www.vinted.it/items/8282321271-schweizer-sneaker-old-money-style|https://www.vinted.it/items/8424651665-nike-dunks|https://www.vinted.it/items/8444917532-viele-verschiede-sneaker|https://www.vinted.it/items/8565665327-sommer-jeans-shorts|https://www.vinted.it/items/8565714600-vintage-jeans|https://www.vinted.it/items/8565742461-vintage-jeans|https://www.vinted.it/items/8569186153-vintage-jeans|https://www.vinted.it/items/8569246707-vintage-jeans|https://www.vinted.it/items/8756464182-nike-vintage-joggertrackie|https://www.vinted.it/items/8756518528-nike-vintage-trackiejogger|https://www.vinted.it/items/8799573225-nike-vintage-jacke|https://www.vinted.it/items/8802733584-armband-und-vieles-mehr|https://www.vinted.it/items/8817931055-2-pullis","ignoto","Chiaro"
"https://www.vinted.it/items/8788826383-nike-sneaker-xccelerate-sportschuhe-gr42",10,"nike",42,"Buone","Bianco, Argento","Bianco","Argento","ignoto","Running-/Trainingschuhe von Nike
Modell Xccelerate
Gr 42 US 10
Getragen mit Gebrauchsspuren (siehe Bilder)",31,"una settimana fa",1.49,1,FALSE,TRUE,FALSE,"ti2209","Stuttgart, Germania",NA,5,269,"[]",FALSE,"https://www.vinted.it/items/8686214326-top-t-shirt-blau-weiss-gr158164-hm|https://www.vinted.it/items/8686274710-strickjacke-cardigan-grm-beige-gold|https://www.vinted.it/items/8686525438-bluse-top-schwarz-gr40-jaqueline-de-yong|https://www.vinted.it/items/8686545773-shorts-jeans-kurze-hose-mango-schwarz-gr38|https://www.vinted.it/items/8709835145-deutsch-grammatik-buch-schulbuch-duden|https://www.vinted.it/items/8712113852-clogs-holz-kuhfell|https://www.vinted.it/items/8712208178-birkenstock-madrid-pantolette-lack-blau-rot-gr39|https://www.vinted.it/items/8713759673-parka-mantel-hm-logg-jacke-lang-khaki-gr36|https://www.vinted.it/items/8713796462-shorts-garcia-jeans-kurze-hose-blau-164|https://www.vinted.it/items/8713815241-badehose-shorts-badeshort-amazoni-gr140|https://www.vinted.it/items/8714097664-jeans-shorts-sublevel-gr30-grau|https://www.vinted.it/items/8716128945-pilates-socken-grip-socks-moveactive-grs|https://www.vinted.it/items/8733956159-pulli-sweatshirt-pacific-republic-gr-s|https://www.vinted.it/items/8734880411-jeans-g-star-schwarz-arc3d|https://www.vinted.it/items/8760335279-strumpfhose-zopfmuster-grau|https://www.vinted.it/items/8786591749-villeroyboch-stovchen-tee-kaffee|https://www.vinted.it/items/8799474426-weck-saftflasche-set-4-stuck-flaschen-14-liter|https://www.vinted.it/items/8814262115-gmundner-keramik-schussel-schale-teller-bowl-blaugeflammt-rotgeflammt-set-2-stuck|https://www.vinted.it/items/8866349139-sport-top-bh-sports-bra-gymshark-grs|https://www.vinted.it/items/8897881090-samo-contour-bra-top-bh-pilates-yoga-fitness-schwarz","nike","Chiaro"
"https://www.vinted.it/items/8846361128-baskets-nike-air-alate",12,"nike",42,"Ottime","Bianco","Bianco",NA,"ignoto","Baskets Nike air - Alate
Peu portées, ne sont pas usées 
Taille 42",2,"una settimana fa",3.28,1,FALSE,TRUE,FALSE,"vitolu83","Aups, Francia",NA,5,24,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/7060548582-short-bermuda-fox|https://www.vinted.it/items/7060589998-chemise-brice|https://www.vinted.it/items/7061252218-pantalon-costume|https://www.vinted.it/items/7061318273-tee-shirt-a-manche-longue-pull|https://www.vinted.it/items/7061331842-chemise-en-jean-manches-courtes|https://www.vinted.it/items/7061372372-maillot-sweet-pants-neuf|https://www.vinted.it/items/8832645925-boots-equitation-cuir|https://www.vinted.it/items/8832727770-baskets-nike-md-runner-2|https://www.vinted.it/items/8832767724-pochette-kenzo|https://www.vinted.it/items/8832870607-gilet-de-sauvetage-chien|https://www.vinted.it/items/8832971439-harnais-de-traction-pour-chien|https://www.vinted.it/items/8833009738-harnais-mini-chien-julius-k9|https://www.vinted.it/items/8846373248-claquettes","nike","Chiaro"
"https://www.vinted.it/items/8795549701-nike-max-air-sneaker",10,"nike",42,"Buone","Verde, Menta","Verde","Menta","Rete","Nike Max Air Sneaker. Größe: 42",9,"una settimana fa",1.49,1,FALSE,TRUE,FALSE,"beccyi","Bad Krozingen, Germania",NA,4.7,43,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8479704537-t-shirt|https://www.vinted.it/items/8479747187-sommerhose-in-hellblau|https://www.vinted.it/items/8780868024-herren-adidas-t-shirt|https://www.vinted.it/items/8780878950-hello-kitty-schlafanzug-oberteil|https://www.vinted.it/items/8781114695-jeans-rock|https://www.vinted.it/items/8781141727-asos-body|https://www.vinted.it/items/8781164874-engelbert-strauss-arbeitspulli-damen|https://www.vinted.it/items/8781211441-bauchfreies-langarm-top|https://www.vinted.it/items/8781233958-puma-t-shirt|https://www.vinted.it/items/8794447508-2er-set-blaue-jogginghose|https://www.vinted.it/items/8794583479-led-rose|https://www.vinted.it/items/8794810592-nike-air-max-95-sneaker|https://www.vinted.it/items/8794831454-pippi-langstrumpf-buch|https://www.vinted.it/items/8794874371-jim-knopf-und-lukas-der-lokomotivfuhrer|https://www.vinted.it/items/8797489425-zipper-in-schwarz|https://www.vinted.it/items/8810513205-ausziehbarer-teddybar|https://www.vinted.it/items/8810537835-kawaii-kuscheltier|https://www.vinted.it/items/8810571513-ty-gilbert-squishmallow|https://www.vinted.it/items/8815889509-sudafrikanische-5-cent-munze-aus-der-zeit-zwischen-1968|https://www.vinted.it/items/8828396945-gestreiftes-top","nike","Multicolor"
"https://www.vinted.it/items/8464654701-reebok-the-pump",70,"reebok",42.5,"Ottime","Bianco, Blu","Bianco","Blu","ignoto","Sehr guter Zustand 
Größe 42,5
Bei Fragen einfach schreiben
... altro",12,"7 settimane fa",4.29,1,FALSE,TRUE,FALSE,"mrspatrycja0",NA,NA,4.9,926,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8374199751-adidas-jake-boots-beige|https://www.vinted.it/items/8374287725-nike-air-max-command|https://www.vinted.it/items/8488786960-kunstliche-nagel|https://www.vinted.it/items/8489924384-halstuch-neu|https://www.vinted.it/items/8489946015-halstuch-neu|https://www.vinted.it/items/8489960961-halstuch|https://www.vinted.it/items/8495001817-nike-air-max-axis|https://www.vinted.it/items/8496007902-verschiedene-ohrringe|https://www.vinted.it/items/8496084790-chanel-nyx-maybelline-brow-tattoo|https://www.vinted.it/items/8519913047-derma-roller|https://www.vinted.it/items/8521908074-push-up-bhs|https://www.vinted.it/items/8521925421-push-up-bhs|https://www.vinted.it/items/8530360679-bioderma-cicabio-spf-50|https://www.vinted.it/items/8538126317-verschiedene-bodylotion|https://www.vinted.it/items/8538262808-verschiedene-haarprodukte|https://www.vinted.it/items/8547470411-guess-umhangetasche|https://www.vinted.it/items/8547484480-guess-umhangetasche|https://www.vinted.it/items/8554402074-taschengurt|https://www.vinted.it/items/8603942412-guess-umhangetasche|https://www.vinted.it/items/8664098739-guess-umhangetasche","reebok","Multicolor"
"https://www.vinted.it/items/7504082272-basket-reebok",15,"reebok",43,"Ottime","Blu marino","Blu marino",NA,"ignoto","Basket homme vendu sans lacer peu porté",3,"6 mesi fa",1.95,1,FALSE,TRUE,FALSE,"mai.1971","Belin-Béliet, Francia",NA,5,46,"[]",FALSE,"https://www.vinted.it/items/6910872455-5-port-gigabit|https://www.vinted.it/items/6911152157-blouson-de-ski|https://www.vinted.it/items/7169786995-pantalon-fluide|https://www.vinted.it/items/7535971253-bonnet-de-neige-oxbow|https://www.vinted.it/items/7535996914-casquette-avec-protection-oreilles|https://www.vinted.it/items/7609925036-bienvenue|https://www.vinted.it/items/7609951780-sel-et-poivre|https://www.vinted.it/items/7609973306-decoration-de-table|https://www.vinted.it/items/7609991230-loquet-de-porte|https://www.vinted.it/items/7610017041-boite-de-rangement|https://www.vinted.it/items/7681527714-ensemble-femme-ski|https://www.vinted.it/items/7969059050-sac-portefeuille-guess|https://www.vinted.it/items/7988960230-echarpe-etole-desigual|https://www.vinted.it/items/8286217591-manteau-reversible|https://www.vinted.it/items/8290798665-veste-en-jeans-velours|https://www.vinted.it/items/8385178652-caisse-a-monnaie|https://www.vinted.it/items/8413858950-toners-cartridge|https://www.vinted.it/items/8570818368-jumelles-enfant|https://www.vinted.it/items/8570976358-bras-articule-pour-telephone|https://www.vinted.it/items/8596052556-pull-femme","reebok","Scuro"
"https://www.vinted.it/items/8801656884-nike-air-pegasus-2005-verte",40,"nike",42,"Ottime","Verde, Panna","Verde","Panna","ignoto","Nike air Pegasus 2005 verte taille 42 portée une fois.",19,"una settimana fa",3.78,1,FALSE,TRUE,FALSE,"jean-chadi","Nonancourt, Francia",NA,5,12,"['Spedizione rapida']",FALSE,"https://www.vinted.it/items/3546499299-pull-vintage-east-pole-expedition|https://www.vinted.it/items/3547984066-sweat-a-capuche|https://www.vinted.it/items/7000883224-pantalon-relaxed-fit-carhatt|https://www.vinted.it/items/8871445863-montre-orient-automatique-75eme-anniversaire-edition-limitee","nike","Multicolor"
"https://www.vinted.it/items/8137680590-nike-zoom-weiss",8,"nike",42,"Buone","Panna, Bianco","Panna","Bianco","ignoto","Gebrauchsspuren erkennbar, gut erhalten",5,"3 mesi fa",2.95,1,FALSE,TRUE,FALSE,"sandrag1040","Münster, Germania",NA,5,95,"[]",FALSE,"https://www.vinted.it/items/7981905211-ledertasche-anthrazit|https://www.vinted.it/items/8067685535-graue-jeans-weekday|https://www.vinted.it/items/8068085244-fuchs-schmitt-steppjacke-rot|https://www.vinted.it/items/8068666266-meltin-pot-gurtel-echtleder|https://www.vinted.it/items/8137870015-pas-de-rouge-stiefeletten|https://www.vinted.it/items/8138139516-inwear-100-wolle-pullover|https://www.vinted.it/items/8138581822-en-gry-sif-lederhandtasche|https://www.vinted.it/items/8138729440-hearts-and-more-sommerkleid|https://www.vinted.it/items/8170178315-drycorn-partykleid|https://www.vinted.it/items/8170429908-anzugset-mit-hose-und-weste|https://www.vinted.it/items/8218510950-bree-handtasche-echtleder|https://www.vinted.it/items/8241513925-schicker-zweiteiler|https://www.vinted.it/items/8695002009-dr-martens-schwarz-glanzend|https://www.vinted.it/items/8695311704-esprit-wickelkleid|https://www.vinted.it/items/8695561525-moremore-silberner-rock|https://www.vinted.it/items/8833650077-jeans-anthrazit-von-maryley-seitlich-silbrig-siehe-letztes-foto|https://www.vinted.it/items/8833772471-cambio-jeans-hellgrau|https://www.vinted.it/items/8833858760-liviana-conti-sehr-besondere-leichte-farbenfrohe-baumwollhose-fur-heisse-sommertage|https://www.vinted.it/items/8833940042-stehmannhose-meer-schoner-print-bein-unten-etwas-ausgestellt|https://www.vinted.it/items/8834211524-colmar-sehr-leichter-sommermantel-sommerjacke","nike","Chiaro"
"https://www.vinted.it/items/7820596689-mannen-sneakers-nike",3,"nike",42,"Buone","Bianco","Bianco",NA,"ignoto","Kunnen nog een ronde mee.",2,"4 mesi fa",2.83,1,FALSE,TRUE,FALSE,"summergirl0607","Herent, Belgio",NA,5,166,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8857002500-nette-elegante-zomerjurk|https://www.vinted.it/items/8857227180-nieuwe-lange-rok-met-plooitjes-3638|https://www.vinted.it/items/8857463596-fris-zomerjurkje|https://www.vinted.it/items/8857657212-ruim-roze-hemdjurkje-3436|https://www.vinted.it/items/8864478406-boek-de-laatste-sterft|https://www.vinted.it/items/8865274207-tennis-outfit|https://www.vinted.it/items/8865464572-mooi-roze-zomerjurkje|https://www.vinted.it/items/8865508821-mooi-zomerjurkje|https://www.vinted.it/items/8865640246-hele-toffe-grasgroen-jumpsuit-3638|https://www.vinted.it/items/8866354683-set-van-7-zomershirts|https://www.vinted.it/items/8892477301-boek-ik-ben-niet-slecht|https://www.vinted.it/items/8902154999-kleurrijke-rok|https://www.vinted.it/items/8902196080-lichte-mannen-trui|https://www.vinted.it/items/8902244109-blauwe-mannen-polo|https://www.vinted.it/items/8909729129-lange-lichtblauwe-rok|https://www.vinted.it/items/8909774581-mooi-wit-zomerjurkje|https://www.vinted.it/items/8909824473-mooie-zwarte-aansluitende-jumpsuit|https://www.vinted.it/items/8909867456-oranjeroodkleurige-jumpsuit|https://www.vinted.it/items/8909975707-mooie-grasgroen-blouse|https://www.vinted.it/items/8910043366-leuke-aansluitende-broek","nike","Chiaro"
"https://www.vinted.it/items/7899905675-nike-schuhe-sneaker-wildleder-vintage-retro-80s",49.99,"nike",42.5,"Ottime","Beige","Beige",NA,"Camoscio","Hey 👋🏼 

Bezahlung gerne per Vinted System oder Paypal 
(Freunde oder Käuferschutz bei Übernahme der Gebühren). 💰 

Ich habe noch viele weitere Artikel, erstellt gerne ein Paket und spart Versandkosten.
... altro",23,"4 mesi fa",2.95,1,FALSE,TRUE,FALSE,"ksollmarzena","Oldenburg(Oldenburg), Germania",NA,4.8,1004,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8894737087-hm-bluse-top-polka-punkte|https://www.vinted.it/items/8894798782-cos-midi-kleid-volant-baumwolle-woven-pleats|https://www.vinted.it/items/8894818428-mads-norgaard-shirt-longsleeve-gestreift|https://www.vinted.it/items/8894841551-other-stories-longsleeve-shirt-gestreift|https://www.vinted.it/items/8894887167-ralph-lauren-zopfmuster-strickpullover-cable-knit-kaschmir-wolle|https://www.vinted.it/items/8894910184-bugatti-trenchcoat-mantel-vintage-retro-90er|https://www.vinted.it/items/8894927313-bugatti-sport-trenchcoat-mantel-vintage-retro|https://www.vinted.it/items/8896006564-ganni-mantel-trenchcoat-jacke-ohne-gurtel|https://www.vinted.it/items/8896017542-burberrys-trenchcoat-mantel-jacke-vintage-retro|https://www.vinted.it/items/8896031623-burberrys-trenchcoat-mantel-jacke-vintage-retro|https://www.vinted.it/items/8903098459-marz-munchen-strickpullover-sweater|https://www.vinted.it/items/8903113152-maxikleid-sommerkleid-vintage-retro|https://www.vinted.it/items/8903128128-zara-jeanskleid-sommerkleid|https://www.vinted.it/items/8903149932-clogs-sandalen-vintage-retro-y2k-glitter-ibiza|https://www.vinted.it/items/8903174542-luzia-mirnar-kitten-heels-pumps-heels-vintage-retro|https://www.vinted.it/items/8903189015-super-mode-kitten-heels-keilabsatz-sandalen-vintage-retro-glitzer-ibiza|https://www.vinted.it/items/8903204451-prada-kitten-heels-pumps-keilabsatz-sandalen-vintage-retro-ibiza-sommer|https://www.vinted.it/items/8903223835-chanel-sandalen-schuhe-sandalen-espadrilles-loafer-vintage-retro|https://www.vinted.it/items/8903236030-ganni-sneaker-schuhe-neu|https://www.vinted.it/items/8903260400-ganni-sandalen-slides-schuhe-neu","nike","Chiaro"
"https://www.vinted.it/items/8909349942-new-balance-9060-triple-black-taille-38",85,"new balance",38,"Ottime","Nero","Nero",NA,"ignoto","New Balance 9060 Triple Black vendues avec boite.

Couleur : noir intégral(Triple Black)
Taille : 38
... altro",10,"un'ora fa",3.28,1,TRUE,TRUE,FALSE,"adilnd","Asnières-sur-Seine, Francia","Ultima visita proprio adesso",5,1,"['Spedizione rapida']",FALSE,NA,"new balance","Scuro"
"https://www.vinted.it/items/8797548384-jordan-1-brotherhood",110,"nike",44,"Nuovo con cartellino","Viola","Viola",NA,"Pelle","- Intégralement neuves, jamais portées ni essayées.
- Parfaitement authentiques. Facture disponible.
- Envoi rapide et soigné en double box.
... altro",8,"una settimana fa",3.78,1,TRUE,TRUE,TRUE,"big-jc","Ploërmel, Francia","Ultima visita 12 ore fa",5,330,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/5447286684-nike-kobe-10|https://www.vinted.it/items/7036551055-jordan-4-golf-bred|https://www.vinted.it/items/8724143256-jordan-12-royalty-taxi|https://www.vinted.it/items/8724193773-jordan-3-pine-green|https://www.vinted.it/items/8724288645-jordan-1-high-shadow|https://www.vinted.it/items/8766024794-jordan-13-court-purple|https://www.vinted.it/items/8797433062-jordan-1-smoke-grey-gym-red|https://www.vinted.it/items/8797468167-jordan-1-coconut-milk-grey|https://www.vinted.it/items/8816796155-jordan-1-shadow|https://www.vinted.it/items/8816853360-jordan-1-purple-patent|https://www.vinted.it/items/8816916422-jordan-1-gore-tex-light-curry|https://www.vinted.it/items/8860349576-vans-speed|https://www.vinted.it/items/8860373902-vans-speed","nike","Colorato"
"https://www.vinted.it/items/8900228191-chaussures-air-max-scorpion-triple-black-taille-375",49.99,"nike",37.5,"Ottime","Nero","Nero",NA,"ignoto","Je vends une paire de Nike Air Max Scorpion Triple Black en taille 37,5.
Les chaussures sont en très bon état, portées avec soin et toujours entretenues.

✔️ Couleur : noir intégral (Triple Black)
✔️ Taille : 37,5
✔️ Confort exceptionnel grâce à la semelle Air Max ultra amortissante
✔️ Modèle moderne et très tendance
✔️ Peu portées, semelles propres et tige en excellent état

Parfaites pour un usage quotidien ou pour compléter un outfit streetwear stylé.

Envoi rapide et soigné 📦
... altro",6,"un giorno fa",1.95,1,TRUE,TRUE,FALSE,"polinabaz","Colmar, Francia","Ultima visita un'ora fa",5,23,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/8780765682-sac-deperlant-leopard-promod|https://www.vinted.it/items/8805632862-sac-o-bag-beige-avec-anses-jaunes-neuf-avec-etiquette|https://www.vinted.it/items/8854251109-robe-courte-unie-en-vinyle","nike","Scuro"
"https://www.vinted.it/items/8724288645-jordan-1-high-shadow",180,"nike",44.5,"Nuovo con cartellino","Nero, Grigio","Nero","Grigio","Pelle","- Intégralement neuves, jamais portées ni essayées.
- Parfaitement authentiques. Facture disponible.
- Envoi rapide et soigné en double box.
... altro",8,"3 settimane fa",3.78,1,TRUE,TRUE,TRUE,"big-jc","Ploërmel, Francia","Ultima visita 12 ore fa",5,330,"['Annunci frequenti']",FALSE,"https://www.vinted.it/items/5447286684-nike-kobe-10|https://www.vinted.it/items/7036551055-jordan-4-golf-bred|https://www.vinted.it/items/8724143256-jordan-12-royalty-taxi|https://www.vinted.it/items/8724193773-jordan-3-pine-green|https://www.vinted.it/items/8766024794-jordan-13-court-purple|https://www.vinted.it/items/8797433062-jordan-1-smoke-grey-gym-red|https://www.vinted.it/items/8797468167-jordan-1-coconut-milk-grey|https://www.vinted.it/items/8797548384-jordan-1-brotherhood|https://www.vinted.it/items/8816796155-jordan-1-shadow|https://www.vinted.it/items/8816853360-jordan-1-purple-patent|https://www.vinted.it/items/8816916422-jordan-1-gore-tex-light-curry|https://www.vinted.it/items/8860349576-vans-speed|https://www.vinted.it/items/8860373902-vans-speed","nike","Scuro"
"https://www.vinted.it/items/8908102585-nike-air-max-dn-triple-white",80,"nike",38,"Nuovo con cartellino","Bianco","Bianco",NA,"ignoto","Coloris : Blanc intégral (Triple White) avec les bulles d'air translucides bleutées.
État : Neuves, jamais portées, encore avec l'étiquette et dans leur boîte d'origine.
Détails : Technologie Dynamic Air avec système de tubes à double pression pour un confort et un rebond exceptionnels.
 .
... altro",2,"2 ore fa",2.88,1,FALSE,TRUE,FALSE,"vendeuse_du_coin","Villejuif, Francia","Ultima visita 34 min fa",4.7,582,"[]",FALSE,"https://www.vinted.it/items/8399310824-lot-de-8-paquets-de-50-surchaussures-bleues-jetables-cpe-marque-prop|https://www.vinted.it/items/8410249911-derbies-noires-minimalistes-tropico|https://www.vinted.it/items/8425315327-menagere-30-pieces-acier-inoxydable-noir-brillant-neuve|https://www.vinted.it/items/8437396189-veste-legere-blouson-mi-saison-bleu|https://www.vinted.it/items/8447779886-bol-en-ceramique-avec-poignee|https://www.vinted.it/items/8449125231-tezenis-hooded-sweat-zippe|https://www.vinted.it/items/8666866344-escarpins-slingback-noirs-only-talons-bijoux-strass|https://www.vinted.it/items/8890686024-set-de-tasses-a-espresso|https://www.vinted.it/items/8898709658-nike-vomero-5-unisexe|https://www.vinted.it/items/8898858869-lot-de-6-sous-tasses-en-verre-opale-blanc|https://www.vinted.it/items/8898908601-chaussures-basses-noires-oxmox-a-fermeture-eclair|https://www.vinted.it/items/8899734433-la-roche-posay-anthelios-uvmune-400-fluide-invisible-spf50|https://www.vinted.it/items/8899750743-la-roche-posay-anthelios-uvmune-400-gel-creme-oil-control-spf50|https://www.vinted.it/items/8899771323-la-roche-posay-anthelios-uvmune-400-creme-hydratante-spf50|https://www.vinted.it/items/8899813680-avene-cicalfate-creme-reparatrice-protectrice-100ml|https://www.vinted.it/items/8899831246-la-roche-posay-cicaplast-baume-b5-100-ml|https://www.vinted.it/items/8908068120-nike-zoom-vomero-5-blanc-rose-corail|https://www.vinted.it/items/8908335923-lampe-led-portable-rgb-ay-96j|https://www.vinted.it/items/8908692170-mini-climatiseur-portable|https://www.vinted.it/items/8908878241-ventilateur-de-table-design","nike","Chiaro"
